id_centro,id_comuna,nombre_centro,tipo_centro,afiliacion_centro
4348,198,Laboratorio Clínico Cinco de Abril,Laboratorio,Privado
4349,198,Laboratorio Clínico Christian Gross Ltda.,Laboratorio,Privado
4350,198,Sociedad Laboratorio Folch Ltda,Laboratorio,Privado
4351,198,Laboratorio Clínico Someruno,Laboratorio,Privado
4352,198,Sociedad Laboratorio Clínico Bioclín Ltda.,Laboratorio,Privado
4353,198,Laboratorio Inmunomedica Ltda.,Laboratorio,Privado
4354,198,Laboratorio Clínico Chillan Ltda.,Laboratorio,Privado
4355,198,Laboratorio Clínico San Carlos Ltda.,Laboratorio,Privado
4356,198,Megasalud Chillán,Otro,Privado
4357,198,Laboratorio Clínico Inmunomedica,Laboratorio,Privado
4358,198,Laboratorio Clínico Someruno,Laboratorio,Privado
4359,198,Laboratorio Clínico Cinco de Abril,Laboratorio,Privado
4360,198,Centro de Salud Familiar Violeta Parra,CESFAM,Público
4361,198,Centro de Salud Familiar San Ramón Nonato,CESFAM,Público
4362,198,Centro de Salud Familiar Ultraestación Dr. Raúl San Martín González,CESFAM,Público
4363,198,Centro de Salud Familiar Isabel Riquelme,CESFAM,Público
4364,211,Centro de Salud Familiar Portezuelo,CESFAM,Público
4366,208,Centro de Salud Familiar Cobquecura,CESFAM,Público
4367,205,Centro de Salud Familiar San Ignacio,CESFAM,Público
4368,217,Centro de Salud Familiar San Fabián,CESFAM,Público
4369,202,Centro de Salud Familiar Pemuco,CESFAM,Público
4370,214,Centro de Salud Familiar Dr. José Duran Trujillo,CESFAM,Público
4371,218,Centro de Salud Familiar San Nicolás,CESFAM,Público
4372,216,Centro de Salud Familiar Ñiquén,CESFAM,Público
4373,210,Centro de Salud Familiar Dr. David Benavente de Ninhue,CESFAM,Público
4374,206,Centro de Salud Familiar Campanario,CESFAM,Público
4376,203,Centro de Salud Familiar Pinto,CESFAM,Público
4377,215,Centro de Salud Familiar Coihueco,CESFAM,Público
4378,205,Centro de Salud Familiar Quiriquina,CESFAM,Público
4379,198,Centro de Salud Familiar Quinchamalí,CESFAM,Público
4380,198,Centro de Salud Familiar Los Volcanes,CESFAM,Público
4381,215,Centro de Salud Familiar Luis Montecinos,CESFAM,Público
4382,199,Centro de Salud Familiar Santa Clara,CESFAM,Público
4383,213,Centro de Salud Familiar Treguaco,CESFAM,Público
4384,200,Centro de Salud Familiar Dr. Federico Puga,CESFAM,Público
4385,214,Centro de Salud Familiar Teresa Baldechi,CESFAM,Público
4386,198,Centro de Salud Familiar Sol de Oriente,CESFAM,Público
4387,200,Centro de Salud Familiar Dra. Michelle Bachelet Jeria,CESFAM,Público
4388,215,Posta de Salud Rural Talquipén,Posta,Público
4389,215,Posta de Salud Rural Bustamante,Posta,Público
4390,198,Posta de Salud Rural Capilla Cato,Posta,Público
4391,215,Posta de Salud Rural Minas del Prado,Posta,Público
4392,215,Posta de Salud Rural Tanilvoro,Posta,Público
4393,203,Posta de Salud Rural Recinto,Posta,Público
4394,198,Posta de Salud Rural Huape,Posta,Público
4395,200,Posta de Salud Rural Rucapequén,Posta,Público
4396,200,Posta de Salud Rural Nebuco,Posta,Público
4397,214,Centro Comunitario de Salud Familiar Cachapoal,Centro Comunitario,Público
4398,214,Posta de Salud Rural Rivera de Ñuble,Posta,Público
4399,216,Posta de Salud Rural Chacay (Ñiquén),Posta,Público
4400,216,Posta de Salud Rural Ñiquén,Posta,Público
4401,214,Posta de Salud Rural Torrecillas,Posta,Público
4402,216,Posta de Salud Rural La Gloria,Posta,Público
4403,214,Posta de Salud Rural Monte Blanco,Posta,Público
4404,228,SAPU Alcalde Leocán Portus,SAPU,Público
4405,228,SAPU Los Cerros,SAPU,Público
4406,230,SAPU Talcahuano Sur,SAPU,Público
4407,238,Actividades gestionadas por la Dirección del Servicio para apoyo de la Red (S.S de Bíobío),Otro,Público
4408,238,PRAIS (S.S Bíobío),Otro,Público
4409,249,Clínica Dental Móvil Triple. Pat. UW9511 (Huepil),Clínica,Público
4410,248,Clínica Dental Móvil Triple. Pat. NW6995 (Santa Bárbara),Clínica,Público
4411,250,Clínica Dental Móvil Triple. Pat. NW6996 (Yumbel),Clínica,Público
4412,238,Complejo Asistencial Dr. Víctor Ríos Ruiz (Los Ángeles),Complejo,Público
4413,242,Hospital Comunitario de Mulchén,Hospital,Público
4414,243,Hospital Comunitario de Nacimiento,Hospital,Público
4415,250,Hospital Comunitario de Yumbel,Hospital,Público
4416,241,Hospital Comunitario de Laja,Hospital,Público
4417,248,Hospital Comunitario de Santa Bárbara,Hospital,Público
4418,249,Hospital Comunitario Dr. Roberto Muñoz Urrutia de Huépil,Hospital,Público
4419,238,Policlínico AChS Los ángeles,Policlínico,Privado
4420,238,Centro CONIN Los Ángeles,Otro,Privado
4421,238,Clínica Adventista,Clínica,Privado
4422,243,Policlínico AChS Subregional Nacimiento,Policlínico,Privado
4423,238,Clínica Los Andes,Clínica,Privado
4424,238,Hospital Mutual de Seguridad CChC Los Ángeles,Hospital,Privado
4425,238,Megasalud S.A. Centro Médico y Dental Los Ángeles,Centro Médico,Privado
4426,238,Laboratorio Clínico Central Kojchen y Compañía Limitada,Laboratorio,Privado
4427,238,Laboratorio Clínico Cordillera,Laboratorio,Privado
4428,240,Laboratorio Clínico Biomec,Laboratorio,Privado
4429,238,Vacunatorio Buena Salud,Vacunatorio,Privado
4430,238,Centro de Salud Familiar Nororiente de Los Ángeles,CESFAM,Público
4431,238,Centro de Salud Familiar Santa Fe,CESFAM,Público
4432,239,Centro de Salud Familiar Antuco,CESFAM,Público
4433,240,Centro de Salud Familiar Monteaguila,CESFAM,Público
4434,240,Centro de Salud Familiar Lautaro Cáceres Ramos,CESFAM,Público
4435,246,Centro de Salud Familiar Quilleco,CESFAM,Público
4436,244,Centro de Salud Familiar Yanequén,CESFAM,Público
4437,247,Centro de Salud Familiar Dr. Carlos Echeverría Véjar,CESFAM,Público
4438,238,Centro de Salud Familiar 2 Septiembre,CESFAM,Público
4439,238,Centro de Salud Familiar Norte de Los Ángeles,CESFAM,Público
4440,238,Centro de Salud Familiar Paillihue,CESFAM,Público
4441,251,Centro de Salud Familiar Ralco,CESFAM,Público
4442,250,Centro de Salud Familiar Yumbel Estación,CESFAM,Público
4443,246,Centro de Salud Familiar Canteras Villa Mercedes,CESFAM,Público
4444,238,Centro de Salud Familiar Nuevo Horizonte,CESFAM,Público
4445,245,Consultorio General Rural Quilaco,Otro,Público
4446,238,Posta de Salud Rural Millantú,Posta,Público
4447,238,Posta de Salud Rural Chacayal Norte,Posta,Público
4448,238,Posta de Salud Rural El Durazno ( Los Ángeles),Posta,Público
4449,238,Posta de Salud Rural Los Molinos,Posta,Público
4450,238,Posta de Salud Rural Llano Blanco,Posta,Público
4451,238,Posta de Salud Rural Los Troncos,Posta,Público
4452,238,Centro Comunitario de Salud Familiar El Peral,Centro Comunitario,Público
4453,238,Posta de Salud Rural San Carlos,Posta,Público
4454,238,Posta de Salud Rural Mesamávida,Posta,Público
4455,238,Posta de Salud Rural San Gerardo,Posta,Público
4456,238,Posta de Salud Rural Dicahue,Posta,Público
4457,238,Posta de Salud Rural Salto del Laja,Posta,Público
4458,238,Posta de Salud Rural Los Robles (Los Ángeles),Posta,Público
4459,238,Posta de Salud Rural Alborada,Posta,Público
4460,239,Posta de Salud Rural Los Canelos (Antuco),Posta,Público
4461,242,Posta de Salud Rural El Cisne,Posta,Público
4462,242,Posta de Salud Rural Tierras Libres,Posta,Público
4463,242,Posta de Salud Rural Santa Adriana,Posta,Público
4464,241,Posta de Salud Rural La Colonia,Posta,Público
4465,241,Posta de Salud Rural Santa Elena (Laja),Posta,Público
4466,241,Posta de Salud Rural Puente Perales,Posta,Público
4467,243,Posta de Salud Rural Dollinco (Nacimiento),Posta,Público
4468,243,Posta de Salud Rural Culenco,Posta,Público
4469,243,Posta de Salud Rural Choroico (Nacimiento),Posta,Público
4470,244,Posta de Salud Rural Coigue,Posta,Público
4471,243,Posta de Salud Rural Millapoa,Posta,Público
4472,243,Posta de Salud Rural Carrizal,Posta,Público
4473,243,Posta de Salud Rural San Roque,Posta,Público
4474,244,Posta de Salud Rural Rihue,Posta,Público
4475,249,Posta de Salud Rural Rucamanqui,Posta,Público
4476,245,Posta de Salud Rural Rucalhue,Posta,Público
4477,245,Posta de Salud Rural Loncopangue,Posta,Público
4478,245,Posta de Salud Rural Campamento,Posta,Público
4479,246,Posta de Salud Rural Tinajón,Posta,Público
4480,247,Posta de Salud Rural Turquía,Posta,Público
4481,245,Posta de Salud Rural Quilaco,Posta,Público
4482,245,Posta de Salud Rural Piñiquihue,Posta,Público
4483,251,Posta de Salud Rural Pitril,Posta,Público
4484,248,Posta de Salud Rural Villucura,Posta,Público
4485,248,Posta de Salud Rural El Huachi,Posta,Público
4486,251,Posta de Salud Rural Callaqui,Posta,Público
4487,251,Posta de Salud Rural Trapa Trapa,Posta,Público
4488,248,Posta de Salud Rural Los Boldos,Posta,Público
4489,251,Posta de Salud Rural Ralco Lepoy,Posta,Público
4490,251,Posta de Salud Rural Malla Malla,Posta,Público
4491,251,Posta de Salud Rural Malla Palmucho,Posta,Público
4492,250,Posta de Salud Rural La Aguada,Posta,Público
4493,250,Posta de Salud Rural Rere,Posta,Público
4494,250,Posta de Salud Rural Tomeco,Posta,Público
4495,250,Posta de Salud Rural Río Claro,Posta,Público
4496,240,Posta de Salud Rural Chillancito,Posta,Público
4497,240,Posta de Salud Rural Charrúa,Posta,Público
4498,240,Posta de Salud Rural Colicheo,Posta,Público
4499,249,Consultorio General Rural Tucapel,Otro,Público
4500,249,Posta de Salud Rural Trupán,Posta,Público
4501,249,Posta de Salud Rural Polcura,Posta,Público
4502,240,Posta de Salud Rural Quinel,Posta,Público
4503,246,Posta de Salud Rural Río Pardo,Posta,Público
4504,246,Posta de Salud Rural Cañicura,Posta,Público
4505,251,Posta de Salud Rural Cauñicú,Posta,Público
4506,242,Posta de Salud Rural Mañihual,Posta,Público
4507,242,Posta de Salud Rural Rapelco,Posta,Público
4508,238,Posta de Salud Rural Chacayal Sur,Posta,Público
4509,238,Posta de Salud Rural Virquenco,Posta,Público
4510,248,Posta de Salud Rural Los Junquillos,Posta,Público
4511,242,Posta de Salud Rural Alhuelemu,Posta,Público
4512,251,Posta de Salud Rural Butalelbum,Posta,Público
4513,248,Posta de Salud Rural El Castillo,Posta,Público
4514,250,Posta de Salud Rural Canchillas,Posta,Público
4515,238,Centro Comunitario de Salud Familiar Galvarino,Centro Comunitario,Público
4516,242,Centro Comunitario de Salud Familiar Mulchén,Centro Comunitario,Público
4517,243,Centro Comunitario de Salud Familiar Julio Hemmelmann,Centro Comunitario,Público
4518,243,Centro Comunitario de Salud Familiar Lautaro,Centro Comunitario,Público
4519,238,Centro Comunitario de Salud Familiar Los Pioneros,Centro Comunitario,Público
4520,238,Centro Comunitario de Salud Familiar Villa Los Ríos,Centro Comunitario,Público
4521,238,Centro Comunitario de Salud Familiar Los Carrera,Centro Comunitario,Público
4522,238,Centro Comunitario de Salud Familiar Las Azaleas,Centro Comunitario,Público
4523,240,SAR Cabrero,SAR,Público
4524,238,SAPU Paillihue,SAPU,Público
4525,238,SAR Norte,SAR,Público
4526,227,Posta de Salud Rural Purgatorio,Posta,Público
4527,222,Posta de Salud Rural Granerillos,Posta,Público
4528,222,Posta de Salud Rural Cancha Los Monteros,Posta,Público
4529,222,Posta de Salud Rural Roa,Posta,Público
4530,220,Posta de Salud Rural Patagual,Posta,Público
4531,226,Clínica Universitaria San Pedro de la Paz,Clínica,Privado
4532,219,Laboratorio Clínico Hasiles,Laboratorio,Privado
4533,219,Laboratorio Dipreca,Laboratorio,Privado
4534,219,Laboratorio Clínico Seres Ltda.,Laboratorio,Privado
4535,219,Laboratorio Clínico Lincoyán,Laboratorio,Privado
4536,219,Laboratorio Clínico Dr. Raúl Campos y Cía. Ltda.,Laboratorio,Privado
4537,219,Laboratorio Clínico Dr. Gustavo Torrejón Sanhueza y Cía. Ltda.,Laboratorio,Privado
4538,219,Laboratorio Clínico Tecnimed Ltda.,Laboratorio,Privado
4539,219,Laboratorio Clínico Dimet Ltda.,Laboratorio,Privado
4540,219,Laboratorio Clínico Diagonal,Laboratorio,Privado
4541,219,Laboratorio Clínico Castellón,Laboratorio,Privado
4542,219,Laboratorio Clínico Inmunomedica Ltda.,Laboratorio,Privado
4543,219,Laboratorio Clínico C.D.S,Laboratorio,Privado
4544,219,Laboratorio Clínico Schwerter,Laboratorio,Privado
4545,221,Laboratorio Clínico Labotem,Laboratorio,Privado
4546,219,Laboratorio Clínico Diagnomed,Laboratorio,Privado
4547,219,Laboratorio Clínico de Exploración Renal,Laboratorio,Privado
4548,226,Instituto de Rehabilitación Infantil TELETÓN (Concepción),TELETÓN,Privado
4549,220,Policlínico de la Asociación Chilena de Seguridad Coronel,Policlínico,Privado
4550,219,Hospital de Centro de Cumplimiento Penitenciario Biobío,Hospital,Privado
4551,219,Laboratorio Clínico Dr. Fructuoso Biel y Cia Ltda.,Laboratorio,Privado
4552,219,Laboratorio Clínico IMEDIM,Laboratorio,Privado
4553,219,Centro médico radiológico concepción limitada.,Centro Médico,Privado
4554,219,Laboratorio de Especialidades Medicas EMSA S.A,Laboratorio,Privado
4555,220,COSAM de Coronel,Otro,Público
4556,224,COSAM Comunitaria Lota,Otro,Público
4557,219,Centro de Salud Familiar Villa Nonguén (Organizaciones sin fines de lucro y ONG),CESFAM,Público
4558,222,Centro Comunitario de Salud Familiar Copiulemu,Centro Comunitario,Público
4559,220,Centro Comunitario de Salud Familiar Puerto Sur Isla Sta. María,Centro Comunitario,Público
4560,224,Centro Comunitario de Salud Familiar Colcura,Centro Comunitario,Público
4561,226,Centro Comunitario de Salud Familiar Boca Sur,Centro Comunitario,Público
4562,220,Centro Comunitario de Salud Familiar Lagunillas,Centro Comunitario,Público
4563,220,Centro Comunitario de Salud Familiar Escuadrón,Centro Comunitario,Público
4564,223,Centro Comunitario de Salud Familiar Hualqui,Centro Comunitario,Público
4565,226,SAPU Boca Sur,SAPU,Público
4566,219,SAR Tucapel,SAR,Público
4567,221,SAR Chiguayante,SAR,Público
4568,226,SAR San Pedro,SAR,Público
4569,219,SAPU Lorenzo Arenas,SAPU,Público
4570,219,SAPU Juan Soto Fernández,SAPU,Público
4571,220,SAPU Lagunillas,SAPU,Público
4572,220,SAPU Yobilo,SAPU,Público
4573,221,SAPU Leonera,SAPU,Público
4574,219,SAPU Santa Sabina,SAPU,Público
4575,226,SAPU Loma Colorada,SAPU,Público
4576,223,SAPU Hualqui,SAPU,Público
4577,228,Actividades gestionadas por la Dirección del Servicio para apoyo de la Red (S.S de Talcahuano),Otro,Público
4578,228,PRAIS (S.S Talcahuano),Otro,Público
4579,228,Hospital Las Higueras (Talcahuano),Hospital,Público
4580,229,Hospital de Tomé,Hospital,Público
4581,225,Hospital Penco,Hospital,Público
4582,228,Hospital Instituto de Seguridad del Trabajo Talcahuano,Hospital,Privado
4583,228,Policlínico de Atención Médica CAP ACERO ACHS Talcahuano,Policlínico,Privado
4584,228,Hospital Naval Almirante Adriazola,Hospital,Privado
4585,228,Clínica Bio Bio,Clínica,Privado
4586,230,Clínica Universitaria de Concepción,Clínica,Privado
4587,230,Clínica de Atención Ambulatoria Mutual de Seguridad CChC Hualpén,Clínica,Privado
4588,228,Laboratorio Clínico YUEN,Laboratorio,Privado
4589,225,Laboratorio Clínico ITAMED,Laboratorio,Privado
4590,230,Policlínico de Atención Médica CAP,Policlínico,Privado
4591,228,Policlínico de la Asociación Chilena de Seguridad Talcahuano,Policlínico,Privado
4592,233,Laboratorio Clínico Bio,Laboratorio,Privado
4593,233,Laboratorio Clínico San Pedro,Laboratorio,Privado
4594,230,Centro de Salud Familiar Hualpencillo,CESFAM,Público
4595,228,Centro de Salud Familiar San Vicente,CESFAM,Público
4596,228,Centro de Salud Familiar Alcalde Leocán Portus,CESFAM,Público
4597,225,Centro de Salud Familiar Penco,CESFAM,Público
4598,229,Centro de Salud Familiar Dr. Alberto Reyes,CESFAM,Público
4599,229,Centro de Salud Familiar Bellavista,CESFAM,Público
4600,228,Centro de Salud Familiar Paulina Avendaño Pereda,CESFAM,Público
4601,228,Centro de Salud Familiar Los Cerros,CESFAM,Público
4602,230,Centro de Salud Familiar Talcahuano Sur,CESFAM,Público
4603,230,Centro de Salud Familiar La Floresta,CESFAM,Público
4604,225,Centro de Salud Familiar Lirquén,CESFAM,Público
4605,228,Posta de Salud Rural Tumbes,Posta,Público
4606,229,Posta de Salud Rural Rafael,Posta,Público
4607,229,Centro de Salud Familiar Dichato,CESFAM,Público
4608,229,Posta de Salud Rural Menque,Posta,Público
4609,229,Posta de Salud Rural Coliumo,Posta,Público
4610,230,COSAM Hualpén,Otro,Público
4611,230,Centro Comunitario de Salud Familiar España,Centro Comunitario,Público
4612,228,Centro Comunitario de Salud Familiar 8 de Mayo,Centro Comunitario,Público
4613,225,Centro Comunitario de Salud Familiar Cosmito,Centro Comunitario,Público
4614,225,Centro Comunitario de Salud Familiar Los Forjadores,Centro Comunitario,Público
4615,228,Centro Comunitario de Salud Familiar Esmeralda,Centro Comunitario,Público
4616,230,Centro Comunitario de Salud Familiar Rene Schneider,Centro Comunitario,Público
4617,230,Centro Comunitario de Salud Familiar Llafkelen,Centro Comunitario,Público
4618,229,Centro Comunitario de Salud Familiar El Santo Esfuerzo de Todos,Centro Comunitario,Público
4619,230,Centro Comunitario de Salud Familiar Leocán Portus Govinden,Centro Comunitario,Público
4620,228,Centro Comunitario de Salud Familiar Libertad Gaete,Centro Comunitario,Público
4621,228,Centro Comunitario de Salud Familiar Los Lobos la Gloria,Centro Comunitario,Público
